Length of each field (nt):
      233.000
Number of Pressure levels (np):
      35.0000
Pressure Levels p(np)_mb :
  9.6500000e+02  9.4000000e+02  9.1500000e+02  8.9000000e+02  8.6500000e+02
  8.4000000e+02  8.1500000e+02  7.9000000e+02  7.6500000e+02  7.4000000e+02
  7.1500000e+02  6.9000000e+02  6.6500000e+02  6.4000000e+02  6.1500000e+02
  5.9000000e+02  5.6500000e+02  5.4000000e+02  5.1500000e+02  4.9000000e+02
  4.6500000e+02  4.4000000e+02  4.1500000e+02  3.9000000e+02  3.6500000e+02
  3.4000000e+02  3.1500000e+02  2.9000000e+02  2.6500000e+02  2.4000000e+02
  2.1500000e+02  1.9000000e+02  1.6500000e+02  1.4000000e+02  1.1500000e+02
Time t(nt):
  1.6997900e+02  1.7010400e+02  1.7022900e+02  1.7035400e+02  1.7047900e+02
  1.7060400e+02  1.7072900e+02  1.7085400e+02  1.7097900e+02  1.7110400e+02
  1.7122900e+02  1.7135400e+02  1.7147900e+02  1.7160400e+02  1.7172900e+02
  1.7185400e+02  1.7197900e+02  1.7210400e+02  1.7222900e+02  1.7235400e+02
  1.7247900e+02  1.7260400e+02  1.7272900e+02  1.7285400e+02  1.7297900e+02
  1.7310400e+02  1.7322900e+02  1.7335400e+02  1.7347900e+02  1.7360400e+02
  1.7372900e+02  1.7385400e+02  1.7397900e+02  1.7410400e+02  1.7422900e+02
  1.7435400e+02  1.7447900e+02  1.7460400e+02  1.7472900e+02  1.7485400e+02
  1.7497900e+02  1.7510400e+02  1.7522900e+02  1.7535400e+02  1.7547900e+02
  1.7560400e+02  1.7572900e+02  1.7585400e+02  1.7597900e+02  1.7610400e+02
  1.7622900e+02  1.7635400e+02  1.7647900e+02  1.7660400e+02  1.7672900e+02
  1.7685400e+02  1.7697900e+02  1.7710400e+02  1.7722900e+02  1.7735400e+02
  1.7747900e+02  1.7760400e+02  1.7772900e+02  1.7785400e+02  1.7797900e+02
  1.7810400e+02  1.7822900e+02  1.7835400e+02  1.7847900e+02  1.7860400e+02
  1.7872900e+02  1.7885400e+02  1.7897900e+02  1.7910400e+02  1.7922900e+02
